NO_OF_SAMPLES	25200
FREQUENCY	120
TIME_STAMP	2022-05-12, 13:21:35	5875.51308546
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Bertec
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	1323.089957
FORCE_PLATE_CORNER_POSX_POSY_Y	1076.650023
FORCE_PLATE_CORNER_POSX_POSY_Z	-186.304003
FORCE_PLATE_CORNER_NEGX_POSY_X	1284.020066
FORCE_PLATE_CORNER_NEGX_POSY_Y	1345.040083
FORCE_PLATE_CORNER_NEGX_POSY_Z	-195.163995
FORCE_PLATE_CORNER_NEGX_NEGY_X	1663.060069
FORCE_PLATE_CORNER_NEGX_NEGY_Y	1387.670040
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-201.503992
FORCE_PLATE_CORNER_POSX_NEGY_X	1698.449969
FORCE_PLATE_CORNER_POSX_NEGY_Y	1124.019980
FORCE_PLATE_CORNER_POSX_NEGY_Z	-190.853000
FORCE_PLATE_LENGTH	600.000000
FORCE_PLATE_WIDTH	400.000000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
67	0.55000	-8.117625	-9.048842	600.963450	12.378327	39.747131	-1.047436	-66.139016	20.597471	0.000000	
68	0.55833	-8.444636	-9.426491	600.966951	12.388084	39.644922	-1.046705	-65.968556	20.613587	0.000000	
69	0.56667	-8.069216	-9.291318	600.958457	12.264566	39.612177	-1.054633	-65.915001	20.408342	0.000000	
70	0.57500	-7.801318	-9.223102	600.950706	12.231858	39.519273	-1.116239	-65.761256	20.354178	0.000000	
71	0.58333	-7.968357	-9.165141	600.950834	12.199491	39.445167	-1.096800	-65.637927	20.300315	0.000000	
72	0.59167	-8.071496	-8.868801	600.949256	12.197407	39.363265	-1.081701	-65.501812	20.296900	0.000000	
73	0.60000	-7.692304	-9.649655	600.945622	12.179670	39.373524	-1.125041	-65.519280	20.267507	0.000000	
74	0.60833	-7.871842	-9.166120	600.942952	12.146722	39.241489	-1.105689	-65.299858	20.212771	0.000000	
75	0.61667	-7.586480	-9.275106	600.937759	12.162487	39.196772	-1.095600	-65.226010	20.239179	0.000000	
76	0.62500	-8.172338	-9.621397	600.944683	11.915996	39.170717	-1.131047	-65.181901	19.828773	0.000000	
77	0.63333	-8.210664	-9.454581	600.942321	11.840699	39.104748	-1.102246	-65.072382	19.703553	0.000000	
78	0.64167	-7.641819	-9.615057	600.933763	11.807314	39.116518	-1.127683	-65.092894	19.648279	0.000000	
79	0.65000	-8.234109	-9.817191	600.941760	11.728179	39.081762	-1.155421	-65.034193	19.516332	0.000000	
80	0.65833	-8.459664	-9.720428	600.942409	11.652888	39.012121	-1.133448	-64.918236	19.391023	0.000000	
81	0.66667	-8.077485	-9.474905	600.934190	11.543908	38.999683	-1.140233	-64.898426	19.209937	0.000000	
82	0.67500	-7.729230	-9.940047	600.928796	11.471238	38.956194	-1.048479	-64.826638	19.089180	0.000000	
83	0.68333	-7.995852	-9.833502	600.930025	11.386962	38.906998	-1.114375	-64.744640	18.948899	0.000000	
84	0.69167	-7.638231	-9.949309	600.923014	11.333822	38.860213	-1.100572	-64.667540	18.860689	0.000000	
85	0.70000	-7.427874	-9.821106	600.917478	11.198881	38.840175	-1.092606	-64.634790	18.636305	0.000000	
86	0.70833	-7.431074	-10.106638	600.916739	11.106938	38.810249	-1.082522	-64.585070	18.483322	0.000000	
