NO_OF_SAMPLES	25200
FREQUENCY	120
TIME_STAMP	2022-05-12, 13:45:48	7327.78225353
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Bertec
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	1323.089957
FORCE_PLATE_CORNER_POSX_POSY_Y	1076.650023
FORCE_PLATE_CORNER_POSX_POSY_Z	-186.304003
FORCE_PLATE_CORNER_NEGX_POSY_X	1284.020066
FORCE_PLATE_CORNER_NEGX_POSY_Y	1345.040083
FORCE_PLATE_CORNER_NEGX_POSY_Z	-195.163995
FORCE_PLATE_CORNER_NEGX_NEGY_X	1663.060069
FORCE_PLATE_CORNER_NEGX_NEGY_Y	1387.670040
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-201.503992
FORCE_PLATE_CORNER_POSX_NEGY_X	1698.449969
FORCE_PLATE_CORNER_POSX_NEGY_Y	1124.019980
FORCE_PLATE_CORNER_POSX_NEGY_Z	-190.853000
FORCE_PLATE_LENGTH	600.000000
FORCE_PLATE_WIDTH	400.000000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
101	0.83333	-11.747371	-12.123901	601.220491	0.784750	50.443395	-1.333833	-83.901657	1.305261	0.000000	
102	0.84167	-11.916983	-11.576657	601.222717	0.781623	50.488441	-1.328512	-83.976269	1.300056	0.000000	
103	0.85000	-12.136204	-11.735055	601.227621	0.784996	50.524427	-1.343448	-84.035439	1.305656	0.000000	
104	0.85833	-12.476447	-12.072969	601.232888	0.766455	50.496164	-1.367506	-83.987694	1.274806	0.000000	
105	0.86667	-11.964221	-11.584804	601.222893	0.833046	50.463673	-1.392458	-83.935049	1.385585	0.000000	
106	0.87500	-12.350204	-11.636006	601.229234	0.893569	50.439020	-1.352278	-83.893159	1.486237	0.000000	
107	0.88333	-12.584956	-11.858992	601.230639	0.981776	50.306005	-1.359408	-83.671725	1.632943	0.000000	
108	0.89167	-12.638396	-12.170309	601.231728	1.104151	50.243078	-1.379961	-83.566911	1.836481	0.000000	
109	0.90000	-12.329219	-11.666400	601.228221	1.226976	50.300880	-1.366003	-83.663538	2.040783	0.000000	
110	0.90833	-12.342656	-11.923148	601.230407	1.149531	50.356974	-1.312387	-83.756532	1.911964	0.000000	
111	0.91667	-12.183589	-12.228938	601.235866	1.261473	50.557624	-1.281291	-84.089501	2.098133	0.000000	
112	0.92500	-11.508578	-12.395894	601.230122	1.362355	50.684596	-1.328251	-84.301492	2.265946	0.000000	
113	0.93333	-11.257923	-12.432119	601.225692	1.118505	50.743831	-1.316787	-84.400637	1.860375	0.000000	
114	0.94167	-11.335251	-12.462828	601.226314	1.192702	50.705547	-1.369520	-84.336872	1.983782	0.000000	
115	0.95000	-11.220777	-12.186183	601.222364	1.046061	50.705814	-1.347652	-84.337871	1.739891	0.000000	
116	0.95833	-11.041937	-11.856533	601.218428	0.994082	50.720218	-1.347795	-84.362381	1.653446	0.000000	
117	0.96667	-11.555786	-12.002375	601.225785	1.095291	50.657287	-1.405898	-84.256678	1.821762	0.000000	
118	0.97500	-10.759220	-11.774314	601.209291	0.895886	50.608227	-1.397477	-84.177387	1.490140	0.000000	
119	0.98333	-11.236226	-11.588212	601.214595	1.065821	50.490908	-1.380852	-83.981508	1.772779	0.000000	
120	0.99167	-11.455897	-11.984087	601.216854	0.988184	50.428875	-1.365417	-83.878012	1.643639	0.000000	
121	1.00000	-11.418763	-11.617345	601.214468	0.936167	50.419165	-1.343564	-83.862195	1.557127	0.000000	
122	1.00833	-11.410986	-11.652798	601.212995	0.950027	50.359805	-1.327901	-83.763667	1.580183	0.000000	
123	1.01667	-11.404505	-12.521462	601.218380	1.143663	50.401335	-1.379183	-83.831993	1.902242	0.000000	
124	1.02500	-11.387430	-12.189927	601.214638	0.991191	50.361958	-1.350549	-83.767018	1.648647	0.000000	
125	1.03333	-11.680954	-11.726404	601.216992	0.972419	50.347391	-1.383038	-83.742462	1.617418	0.000000	
126	1.04167	-12.157941	-12.316442	601.224052	0.881161	50.295630	-1.368409	-83.655386	1.465611	0.000000	
127	1.05000	-11.703447	-12.138660	601.219195	1.021419	50.336641	-1.319068	-83.724275	1.698913	0.000000	
128	1.05833	-11.924157	-11.712246	601.220411	0.952199	50.331786	-1.334681	-83.716031	1.583777	0.000000	
129	1.06667	-12.254912	-12.661849	601.227617	0.887238	50.301728	-1.247793	-83.665032	1.475710	0.000000	
130	1.07500	-12.227919	-12.433043	601.227140	0.925476	50.314866	-1.261156	-83.686951	1.539312	0.000000	
131	1.08333	-12.244004	-12.880314	601.227725	0.738871	50.339141	-1.252999	-83.727244	1.228937	0.000000	
132	1.09167	-11.858586	-12.657355	601.221696	0.788779	50.348769	-1.260356	-83.744099	1.311961	0.000000	
133	1.10000	-11.898016	-12.793280	601.222578	0.659125	50.387869	-1.263327	-83.809010	1.096308	0.000000	
134	1.10833	-12.158727	-12.766327	601.225324	0.590443	50.357735	-1.218608	-83.758506	0.982065	0.000000	
135	1.11667	-11.951864	-13.219878	601.223739	0.611555	50.359960	-1.224360	-83.762427	1.017184	0.000000	
136	1.12500	-11.675140	-12.673073	601.216060	0.545593	50.323794	-1.215911	-83.703342	0.907483	0.000000	
137	1.13333	-12.015273	-12.488792	601.216709	0.624659	50.148591	-1.196239	-83.411838	1.038991	0.000000	
138	1.14167	-11.880560	-12.610899	601.211143	0.555823	50.040737	-1.211927	-83.233215	0.924506	0.000000	
139	1.15000	-11.476001	-13.014955	601.204875	0.572542	49.979201	-1.145713	-83.131730	0.952325	0.000000	
140	1.15833	-12.070440	-13.143717	601.210284	0.514863	49.852658	-1.170781	-82.920501	0.856377	0.000000	
141	1.16667	-11.754373	-13.177662	601.202704	0.437784	49.784705	-1.178124	-82.808518	0.728180	0.000000	
142	1.17500	-11.718832	-13.442377	601.198219	0.351595	49.647329	-1.179176	-82.580632	0.584823	0.000000	
143	1.18333	-11.666594	-12.939790	601.192544	0.271716	49.553489	-1.150224	-82.425321	0.451962	0.000000	
144	1.19167	-11.273282	-12.887236	601.182027	0.211347	49.443639	-1.227795	-82.244040	0.351552	0.000000	
145	1.20000	-11.132792	-12.917412	601.177321	0.365156	49.294768	-1.202833	-81.997053	0.607402	0.000000	
146	1.20833	-10.948854	-12.843591	601.167874	0.396133	49.070018	-1.240350	-81.624485	0.658940	0.000000	
147	1.21667	-10.656449	-12.587299	601.158812	0.464281	48.902301	-1.166106	-81.346726	0.772310	0.000000	
148	1.22500	-9.918558	-12.744527	601.145421	0.695211	48.752040	-1.211748	-81.098580	1.156477	0.000000	
149	1.23333	-9.693305	-12.796055	601.137616	0.760000	48.576832	-1.223584	-80.808172	1.264270	0.000000	
150	1.24167	-8.539863	-12.918982	601.118809	0.818356	48.518164	-1.223402	-80.713102	1.361388	0.000000	
151	1.25000	-8.724336	-13.233047	601.119456	0.862152	48.391771	-1.232851	-80.502753	1.434244	0.000000	
152	1.25833	-8.082889	-12.750631	601.106233	0.940274	48.304438	-1.219078	-80.359236	1.564239	0.000000	
153	1.26667	-7.780700	-13.629103	601.102439	1.119713	48.193462	-1.285034	-80.175124	1.862766	0.000000	
154	1.27500	-7.872105	-13.112520	601.098070	1.005994	48.083604	-1.275637	-79.992944	1.673594	0.000000	
155	1.28333	-7.958559	-12.755602	601.094130	0.931317	47.967558	-1.299122	-79.800410	1.549369	0.000000	
156	1.29167	-7.467613	-13.197741	601.086887	1.156398	47.861732	-1.316345	-79.625313	1.923844	0.000000	
157	1.30000	-7.357716	-13.080522	601.083031	1.259174	47.777075	-1.374721	-79.484985	2.094841	0.000000	
158	1.30833	-7.614683	-12.983356	601.083097	1.183184	47.658902	-1.300147	-79.288374	1.968421	0.000000	
159	1.31667	-7.026853	-13.017652	601.074466	1.555198	47.568816	-1.394534	-79.139639	2.587363	0.000000	
160	1.32500	-6.765839	-13.212784	601.070021	1.610506	47.525881	-1.440958	-79.068792	2.679398	0.000000	
161	1.33333	-7.045712	-12.806001	601.071048	1.618584	47.449098	-1.436554	-78.940913	2.692834	0.000000	
162	1.34167	-6.957888	-13.051133	601.067878	1.600118	47.361814	-1.419289	-78.796115	2.662125	0.000000	
163	1.35000	-7.631689	-12.845370	601.075954	1.791557	47.244957	-1.481586	-78.600644	2.980584	0.000000	
164	1.35833	-6.998238	-12.299269	601.061030	1.792587	47.141789	-1.538704	-78.430953	2.982372	0.000000	
165	1.36667	-7.373176	-12.274328	601.064572	1.996199	46.988000	-1.514717	-78.174629	3.321106	0.000000	
166	1.37500	-7.432135	-12.148680	601.061654	2.103560	46.845798	-1.587441	-77.938424	3.499740	0.000000	
167	1.38333	-7.808927	-12.087995	601.065702	2.264502	46.728413	-1.569102	-77.742604	3.767478	0.000000	
168	1.39167	-7.383277	-11.489951	601.056930	2.387804	46.668793	-1.521893	-77.644547	3.972675	0.000000	
169	1.40000	-7.469917	-12.021961	601.059870	2.555091	46.612373	-1.539937	-77.550299	4.250976	0.000000	
170	1.40833	-7.536575	-12.226697	601.060085	2.589400	46.548418	-1.537385	-77.443868	4.308055	0.000000	
171	1.41667	-8.030642	-12.483772	601.069541	2.822188	46.521920	-1.638188	-77.398565	4.695278	0.000000	
172	1.42500	-7.994657	-12.433664	601.068203	2.894376	46.461141	-1.569267	-77.297619	4.815387	0.000000	
173	1.43333	-7.580230	-12.339843	601.060700	2.995568	46.409508	-1.605941	-77.212680	4.983802	0.000000	
174	1.44167	-7.710183	-12.642728	601.060863	3.019174	46.298312	-1.587235	-77.027660	5.023075	0.000000	
175	1.45000	-7.200228	-11.983156	601.047677	3.038773	46.182213	-1.586893	-76.836189	5.055794	0.000000	
176	1.45833	-6.849616	-11.446073	601.036353	3.016367	46.047583	-1.600671	-76.613640	5.018610	0.000000	
177	1.46667	-6.586735	-11.803795	601.032040	3.183752	45.943585	-1.596894	-76.441158	5.297142	0.000000	
178	1.47500	-6.201612	-10.931509	601.019273	3.111804	45.834006	-1.624208	-76.260460	5.177544	0.000000	
179	1.48333	-6.013612	-11.509296	601.018311	3.240665	45.793696	-1.613050	-76.193513	5.391958	0.000000	
180	1.49167	-5.887162	-11.203289	601.014637	3.370695	45.711840	-1.556502	-76.057781	5.608341	0.000000	
181	1.50000	-5.640594	-10.750018	601.010472	3.397024	45.747154	-1.579151	-76.117066	5.652187	0.000000	
182	1.50833	-6.185924	-10.869566	601.020166	3.478495	45.732377	-1.513447	-76.091252	5.787651	0.000000	
183	1.51667	-5.816658	-11.178879	601.020397	3.662427	45.851622	-1.536042	-76.289628	6.093681	0.000000	
184	1.52500	-6.236929	-11.172509	601.028583	3.688492	45.891256	-1.497374	-76.354532	6.136966	0.000000	
185	1.53333	-6.480090	-11.394357	601.036720	3.908374	45.949312	-1.524833	-76.450091	6.502721	0.000000	
186	1.54167	-6.406041	-11.477960	601.037844	3.919958	46.002635	-1.459822	-76.538666	6.521981	0.000000	
