NO_OF_SAMPLES	25200
FREQUENCY	120
TIME_STAMP	2022-05-12, 13:37:31	6831.34175375
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Bertec
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	1323.089957
FORCE_PLATE_CORNER_POSX_POSY_Y	1076.650023
FORCE_PLATE_CORNER_POSX_POSY_Z	-186.304003
FORCE_PLATE_CORNER_NEGX_POSY_X	1284.020066
FORCE_PLATE_CORNER_NEGX_POSY_Y	1345.040083
FORCE_PLATE_CORNER_NEGX_POSY_Z	-195.163995
FORCE_PLATE_CORNER_NEGX_NEGY_X	1663.060069
FORCE_PLATE_CORNER_NEGX_NEGY_Y	1387.670040
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-201.503992
FORCE_PLATE_CORNER_POSX_NEGY_X	1698.449969
FORCE_PLATE_CORNER_POSX_NEGY_Y	1124.019980
FORCE_PLATE_CORNER_POSX_NEGY_Z	-190.853000
FORCE_PLATE_LENGTH	600.000000
FORCE_PLATE_WIDTH	400.000000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
131	1.08333	-11.395361	-7.543098	601.294973	30.811721	43.488484	-1.198936	-72.324708	51.242273	0.000000	
132	1.09167	-11.029127	-7.843332	601.286332	30.646065	43.407371	-1.185647	-72.190850	50.967507	0.000000	
133	1.10000	-10.450069	-7.251741	601.271533	30.280519	43.385400	-1.132556	-72.156086	50.360806	0.000000	
134	1.10833	-9.766123	-7.600386	601.260776	29.991382	43.444543	-1.132840	-72.255741	49.880823	0.000000	
135	1.11667	-9.287939	-8.620481	601.258161	29.837310	43.546434	-1.087537	-72.425518	49.624790	0.000000	
136	1.12500	-8.885533	-8.371270	601.250802	29.525279	43.641668	-1.078789	-72.584798	49.106428	0.000000	
137	1.13333	-7.657054	-8.613712	601.236797	29.331079	43.859192	-1.047772	-72.948282	48.784570	0.000000	
138	1.14167	-7.863527	-9.285555	601.246008	29.094528	44.069609	-1.020469	-73.297134	48.390388	0.000000	
139	1.15000	-7.386052	-9.154817	601.242886	28.872887	44.299938	-0.959655	-73.680603	48.022003	0.000000	
140	1.15833	-6.658023	-9.358033	601.238307	28.629557	44.596640	-0.941570	-74.174648	47.617653	0.000000	
141	1.16667	-5.956462	-10.323836	601.239045	28.629686	44.896182	-0.913832	-74.672766	47.617810	0.000000	
142	1.17500	-5.952170	-10.509198	601.247631	28.603907	45.193006	-0.936845	-75.165379	47.574253	0.000000	
143	1.18333	-5.803261	-10.900417	601.253732	28.463782	45.487727	-0.908580	-75.654794	47.340716	0.000000	
144	1.19167	-6.111670	-11.277511	601.268717	28.638475	45.739968	-0.895800	-76.072423	47.630076	0.000000	
145	1.20000	-6.407800	-10.609102	601.277247	28.662198	45.951480	-0.941124	-76.423115	47.668856	0.000000	
